damage,xcentroid,ycentroid
1.9727273,-95.639374,29.671942
1,-95.639458,29.670576
3.6655955,-95.639702,29.996181
3.846591,-95.639435,29.949732
1,-95.639763,29.910671
.99543798,-95.639847,29.852795
1.5353186,-95.63987,30.103807
1.690074,-95.650574,29.99674
2.2561619,-95.650864,29.599323
1,-95.631569,29.678152
1,-95.632027,30.028996
2.879004,-95.63253,29.724075
2.9502687,-95.632721,29.974539
2.5369205,-95.632553,29.780241
1,-95.640015,29.913425
2.9932916,-95.640198,29.837757
3.5130293,-95.640312,29.782202
1,-95.640198,29.872381
1.9328024,-95.64035,29.858505
2.6518025,-95.64064,29.998409
1,-95.640518,29.754564
1.1416111,-95.651794,29.965279
3.9963768,-95.651726,29.663523
1,-95.651695,30.149946
2.2626033,-95.651894,29.890793
3.8495657,-95.632912,29.661417
1.0411153,-95.633171,29.698135
.99310344,-95.633583,29.921345
2.3715763,-95.641365,29.997147
1,-95.641159,29.896881
2.5453472,-95.641937,29.687449
1.2179072,-95.652779,29.723066
1,-95.652908,29.899286
3.3576159,-95.652977,29.664471
2.4139307,-95.653023,29.71196
1.002002,-95.653038,29.968908
1,-95.653366,29.841276
3.9278822,-95.653206,29.720455
1,-95.653259,29.725615
1,-95.653511,29.682846
1.3956044,-95.634132,29.904888
1,-95.634094,29.894306
2.2668428,-95.642212,29.95978
1,-95.642525,29.981514
1,-95.653976,30.13752
2.9844761,-95.654434,29.682417
1.0361446,-95.634819,29.754692
1,-95.63501,29.971359
1.5048225,-95.634972,29.747995
3.3960333,-95.63517,29.687471
1,-95.635468,29.628021
2.548425,-95.643967,29.83647
1,-95.655045,29.724747
.99971592,-95.655098,29.856815
1.2890625,-95.655251,29.59516
1.612069,-95.655556,29.690649
1.6955736,-95.655739,29.681694
2.9391305,-95.635941,29.653894
1,-95.635956,30.108551
1.5440956,-95.636665,29.736938
1.9112527,-95.644737,29.675856
1.0469502,-95.645226,29.9119
.99620736,-95.64563,29.692854
1,-95.645836,29.968779
2.8517635,-95.645691,29.947206
1,-95.646065,29.670128
.99737912,-95.656372,29.859623
2.2052402,-95.656288,29.706827
.99625933,-95.65667,29.872759
1.0215589,-95.656624,29.959028
2.7442219,-95.636917,29.923042
1,-95.637138,29.86821
.99535841,-95.637039,29.848104
2.5469675,-95.637321,29.739609
1,-95.657188,29.861105
2.4533942,-95.657272,29.687862
2.6033568,-95.657349,29.70196
2.4202394,-95.657532,29.703613
1,-95.63765,29.667486
1,-95.637825,29.69257
3.2313499,-95.637779,29.677114
3.8122847,-95.648087,29.681759
1,-95.658371,29.853214
3.3954742,-95.658852,29.703335
.99325919,-95.658981,29.965965
4,-95.638481,29.951738
2.2018898,-95.638672,29.741718
1,-95.638863,29.660707
1.0029027,-95.639107,29.707912
1,-95.648399,29.842966
3.1397521,-95.648628,29.712206
1,-95.64875,29.841618
.99833578,-95.648964,30.135548
2.1000671,-95.649376,30.031086
1,-95.649452,29.852911
1.5772871,-95.659462,29.706671
3.6435032,-95.659569,29.983488
3.9511368,-95.660385,29.649738
1,-95.6502,29.83794
2.0908084,-95.650673,29.907803
1.1442516,-95.661171,29.872784
3.0133703,-95.640854,29.839705
2.9485459,-95.641212,29.689186
1,-95.641281,29.848593
1.0016755,-95.641342,29.751036
3.4313855,-95.641411,29.772739
1.0394737,-95.641495,30.022694
2.2018898,-95.641594,29.741478
1.3186275,-95.651123,30.022341
.99219966,-95.651237,29.969496
1,-95.651428,29.851511
1,-95.651665,29.874489
1.0869565,-95.651787,29.672678
2.995882,-95.661514,30.088507
1.0487926,-95.661537,29.967615
3.7264986,-95.661812,29.714737
1.2606143,-95.661949,29.946747
3.9556451,-95.661903,30.025574
1.8971316,-95.66214,29.939291
1,-95.662315,29.861286
2.2422707,-95.662346,29.708328
3.5130649,-95.662292,29.71273
1,-95.64196,29.646194
2.7543709,-95.652405,30.032385
1,-95.65242,29.997343
1,-95.652649,29.836538
3.3392768,-95.652611,29.664225
2.3929741,-95.652557,29.89039
3.5903699,-95.652924,29.982981
2.173913,-95.652946,29.675722
1,-95.653008,29.892773
1.63,-95.662552,29.90062
1.3170732,-95.66301,29.682964
2.4232593,-95.643417,29.911089
.9955157,-95.643372,29.883789
1,-95.643799,30.130215
2.2429149,-95.643929,29.666281
1,-95.653038,29.967836
1.9209427,-95.653267,29.894882
.99494952,-95.653625,29.841623
1,-95.66378,29.854055
1,-95.644264,29.97016
2.9374528,-95.644218,29.993494
2,-95.64463,29.861547
2.4232593,-95.644829,29.911333
1,-95.654327,29.97551
1,-95.654671,29.846664
1.7483296,-95.654961,29.907778
2.9947624,-95.665169,29.924377
2.4401021,-95.665337,29.697229
1.2408164,-95.66584,29.876202
1.3539042,-95.66568,29.991919
3.3131711,-95.666046,29.948606
1,-95.644806,29.901947
2.592761,-95.645432,29.961555
.99867284,-95.646156,29.651573
1.4414003,-95.646103,29.697866
2.6373866,-95.655441,29.906866
.99654973,-95.655655,30.001465
2.8108597,-95.655869,30.126614
1,-95.655807,29.890762
1,-95.655983,29.874121
1,-95.656242,30.065298
1.9650526,-95.666359,29.698017
1,-95.666458,29.970114
3.56744,-95.666618,29.882097
1.5743244,-95.666534,29.853966
1.4825175,-95.646645,29.654524
3.0810392,-95.646904,29.676214
.99286443,-95.647011,30.001532
2.8724585,-95.647324,29.600826
1,-95.647156,29.970356
1,-95.656494,29.871458
3.4622507,-95.65686,29.65033
1.1741294,-95.656967,29.596849
1,-95.657104,29.950369
1.061258,-95.65715,29.837038
2.5240707,-95.66806,29.71998
2.9667344,-95.668343,29.641211
3.4840238,-95.648216,29.911625
3,-95.648331,29.95747
1,-95.657875,29.845783
2.8199344,-95.657906,29.907619
1,-95.658188,29.835178
1.5897436,-95.658356,29.910923
1,-95.658562,29.708035
2.6345325,-95.658745,29.694155
2.5658693,-95.668968,29.872307
3.9742489,-95.669151,29.819267
2.0378549,-95.66922,29.887302
2.9942195,-95.669189,29.719322
2.3517148,-95.669365,29.651194
2.9341099,-95.669655,29.875822
1.0423659,-95.64933,29.596558
.99672937,-95.649635,29.853722
3.9821723,-95.649643,29.680038
1,-95.659119,29.839064
1,-95.659538,29.965178
1,-95.659897,29.644396
1,-95.669655,29.982965
.99410963,-95.669815,29.912617
1.5725389,-95.670021,29.930832
2.1151206,-95.670647,29.70199
2.9173064,-95.670868,29.88377
1,-95.670876,29.839884
3.6872363,-95.649933,29.679434
.99833578,-95.64991,30.135578
2.7102649,-95.650185,29.71442
1,-95.650269,30.109869
2.8452668,-95.650558,29.910666
2.8591282,-95.659943,29.675053
2.2642674,-95.660004,29.687078
3.9910314,-95.660355,29.670477
3.9413764,-95.660606,29.670212
1,-95.660622,30.102224
2.4458599,-95.660797,29.690359
1,-95.660881,29.871655
1,-95.671318,29.978815
.99509501,-95.671455,30.000837
3.5894737,-95.67141,29.882839
2.6409283,-95.671463,29.89819
1,-95.671829,29.894955
2,-95.671806,29.693754
3.5071542,-95.651047,30.11035
1.5283422,-95.651047,29.68565
2.1430984,-95.651161,29.865
1.0109891,-95.6511,29.83651
1,-95.651611,30.03529
1,-95.651688,29.856668
2.8194606,-95.661797,29.696989
2.9765258,-95.661705,30.028831
1.9110291,-95.672081,29.695566
1,-95.6726,29.678539
1.0034602,-95.652145,29.899096
1,-95.652367,29.892073
.99545968,-95.652428,29.965248
2.088553,-95.652672,29.659687
1,-95.652794,29.896992
.99820787,-95.652863,29.839821
2.4298756,-95.662636,29.691788
1.5281761,-95.673401,29.871778
2.1356387,-95.673691,29.935051
1.1686587,-95.673767,29.839828
3.9894736,-95.673882,29.6679
1,-95.674095,29.925648
1.22,-95.673958,29.877085
1.3294679,-95.67424,29.682123
1,-95.653183,29.84082
3.758358,-95.653038,29.721016
1.1294466,-95.653282,29.886387
3.0976992,-95.653587,29.698765
2.3801336,-95.653763,29.66264
2.5772531,-95.653854,29.660219
1.1912495,-95.653915,29.642735
3.0161662,-95.663704,29.922789
4,-95.663712,29.678837
1,-95.663956,29.860369
1,-95.664459,29.850489
1,-95.674553,29.983437
.99730945,-95.674629,29.854383
1,-95.674667,29.857306
1,-95.675003,29.930496
2.7,-95.675255,29.914919
3.4890604,-95.654366,29.681953
1,-95.654488,29.8969
4,-95.654747,30.015711
.99296677,-95.654938,29.997572
4,-95.655075,29.677896
1,-95.664658,29.913622
1.0705882,-95.664482,29.722614
1.5447471,-95.664795,29.896002
3.4222972,-95.66507,29.64953
1.4069767,-95.66526,29.893469
3.2266288,-95.665497,29.8162
1.073012,-95.675453,29.835447
2.8181818,-95.675385,30.025278
1.3537725,-95.675858,29.919888
1.1272902,-95.675949,29.693489
1,-95.676102,29.863564
.99834847,-95.676384,29.835516
3.0334213,-95.67627,29.90336
1,-95.655731,29.902649
1,-95.655853,30.101301
1.3514891,-95.655777,29.897148
3.1251421,-95.65641,29.691833
.99003834,-95.665977,29.861691
2.0933921,-95.66613,29.639164
1.298969,-95.666122,29.843967
2.4685519,-95.666809,29.708044
.9974156,-95.676552,29.999971
1,-95.676414,29.843731
1.1050521,-95.676796,29.597063
1.114022,-95.677048,29.835468
1.3813893,-95.677307,29.873096
4,-95.677505,29.628643
1.0986302,-95.656944,29.972326
1.1715026,-95.657288,29.707113
1,-95.657394,30.081776
1,-95.657768,29.896471
3.4301326,-95.667297,29.880653
2.6590502,-95.667274,29.940962
2.9671052,-95.667458,29.636801
3,-95.668144,29.945601
1,-95.668236,29.99231
2.9255345,-95.677498,29.65938
1,-95.677887,29.610388
1,-95.677765,29.899523
1.1562202,-95.677979,29.694693
1.1267176,-95.679054,29.817329
1.0828332,-95.657967,29.709328
2.8565927,-95.658188,29.674364
2.8199344,-95.658264,29.906042
1.0136817,-95.658386,29.849979
3.4025061,-95.658295,29.83144
1.0136817,-95.658379,29.849817
2.9442251,-95.65889,29.87974
2.8704453,-95.668289,29.872984
.99299997,-95.669121,30.001219
1,-95.679222,29.858194
1,-95.679291,29.695126
2.6004016,-95.679443,29.990314
1.3475974,-95.679588,29.821602
.99909991,-95.679604,29.84174
1,-95.679741,29.86656
1,-95.67984,29.923773
.98369563,-95.658943,29.90382
.99325919,-95.659111,29.965895
3.6311142,-95.659805,29.88595
1.7317424,-95.669548,29.67626
3.187618,-95.670235,29.64999
1,-95.670647,29.93306
.99456102,-95.680305,29.869955
1.7830882,-95.660568,29.961685
.99704581,-95.660843,29.896029
2.8317869,-95.660934,29.713324
1,-95.670738,29.912428
.99909008,-95.670914,29.894135
3.6046171,-95.671555,29.642227
.99839997,-95.671928,29.935774
1.3034714,-95.68158,29.925993
1,-95.68187,29.900211
.99811524,-95.681999,29.854593
.99529451,-95.661446,29.863384
1,-95.661903,29.859598
2.2418406,-95.661987,29.908308
2.2063007,-95.662102,29.595343
1.5326705,-95.662254,29.875544
1,-95.672699,29.976435
2.6602273,-95.672729,29.702888
1.885144,-95.673264,29.933233
1.1037234,-95.683006,30.007534
.99830866,-95.683502,29.819567
3.9072926,-95.683731,29.656586
2.0053806,-95.662384,29.935595
3.7052679,-95.662567,29.883255
2.8088014,-95.662704,29.700155
1,-95.673981,29.918875
1,-95.674004,29.981907
1,-95.674164,29.915154
1,-95.674187,29.983833
1,-95.674301,29.939081
1.7644836,-95.68438,29.699816
1,-95.684921,29.861048
1,-95.684845,29.861048
.9982639,-95.685135,29.889746
.99623162,-95.685165,29.866161
1,-95.663643,29.979746
2.8826954,-95.663918,29.89855
2.920126,-95.663948,29.840897
1,-95.664131,29.85705
3.0554755,-95.664146,29.650492
2.9344511,-95.674385,29.942308
.99540019,-95.674644,29.870747
.9983952,-95.674629,29.980358
1,-95.685593,29.867273
2.9545455,-95.686142,29.644131
1,-95.686691,29.931705
1.4421721,-95.664879,29.86268
2.0712342,-95.665268,29.686771
2,-95.665611,29.690676
2.5179343,-95.665833,29.681482
1.869961,-95.675613,29.710646
1.5272081,-95.675568,29.929987
.98745292,-95.675949,29.853771
2.9657381,-95.676109,29.630789
.9989621,-95.67627,30.001028
1,-95.676804,29.936686
1,-95.686752,29.859772
3,-95.686867,29.929951
2.0417287,-95.68692,29.616873
2.9691253,-95.666428,29.957968
1,-95.666382,29.870306
1.1036036,-95.666664,29.649132
1.9916034,-95.667183,29.894276
1.6880616,-95.676704,29.598606
.99392241,-95.676979,29.889231
1.0685279,-95.677284,29.596443
1.2765957,-95.667374,29.86396
2.9890928,-95.667648,29.945465
2.5228951,-95.667908,29.938843
1.9347019,-95.667961,29.915924
2.0086751,-95.668213,29.69997
.99742365,-95.677834,29.609915
1,-95.677872,29.946508
2.5841746,-95.677933,29.903343
2.7224102,-95.678169,29.9023
1,-95.678314,29.860174
1,-95.678162,29.841
.99719691,-95.678902,29.923582
1,-95.679008,29.684639
2.17998,-95.668564,29.849712
2.96,-95.668716,29.720678
2.6507723,-95.669434,29.639168
3.5266762,-95.669609,29.674278
2.3114755,-95.679665,29.881802
1,-95.679413,29.855824
2.1571429,-95.679596,29.988256
1.9976138,-95.679764,29.631729
1.010327,-95.67997,29.995434
1,-95.679916,29.892202
2.7851241,-95.679916,29.697321
.98747391,-95.680313,29.84833
1.9751415,-95.670135,29.603716
3.9889808,-95.670586,29.707706
3.3066766,-95.670967,29.872673
3.9824481,-95.680397,29.665792
1,-95.680557,29.857929
2.0012512,-95.680786,29.926991
3.0234306,-95.681488,29.981159
1,-95.67186,29.915932
1.8905371,-95.67218,29.693081
3.6046171,-95.672264,29.640457
1,-95.672318,30.040808
1,-95.682022,29.852758
2.6863637,-95.682213,29.631105
2.0368664,-95.682388,30.077858
2.2375276,-95.682518,29.798334
1,-95.672676,29.601816
3.8598685,-95.67305,29.674292
.99780703,-95.673027,29.977139
3.8828721,-95.673294,29.703632
1.3320218,-95.673531,29.881443
.99381524,-95.673309,29.890022
2.478199,-95.682663,29.808828
4,-95.682648,29.664209
1.2746114,-95.673569,29.896624
1.0082304,-95.674324,29.940752
1,-95.683952,29.888546
3.5569823,-95.683823,29.66687
1.9989967,-95.684029,29.816042
1,-95.67482,29.600653
.9945541,-95.674858,29.868956
1,-95.67514,29.877054
3.4091628,-95.675331,29.906416
1,-95.675285,30.002239
1.1140741,-95.675285,29.975637
1,-95.684952,30.086691
1.8200623,-95.685448,29.699501
2.7830739,-95.685753,29.915075
3.9036756,-95.685959,29.998133
3.7125156,-95.675766,29.668352
1,-95.675438,29.695963
3.0151486,-95.675598,29.907307
1.0634441,-95.675926,29.92555
1,-95.67601,29.999489
1,-95.676086,29.995319
1.1932907,-95.676239,29.631672
1,-95.676598,29.715416
1.1425178,-95.686279,29.600672
1,-95.686897,29.871344
3.1599064,-95.686974,29.932821
1,-95.676788,29.986282
2.2151425,-95.677483,29.937162
1.0195904,-95.677475,29.680946
2.373553,-95.677689,29.984158
1.5726657,-95.677902,29.633081
.99462157,-95.678406,29.682522
3.1738589,-95.679092,29.9832
.997123,-95.679176,29.918779
3.3885458,-95.679337,29.70509
3.9305813,-95.679871,29.661087
1,-95.679626,29.894037
.99898583,-95.679924,29.854481
.99635983,-95.680756,29.895311
1,-95.680695,29.892698
1,-95.680557,29.841717
3.0324647,-95.680946,29.903406
1,-95.680801,29.924034
1,-95.681198,30.005106
3.8512545,-95.681213,29.990429
1,-95.681183,29.892117
1.1325967,-95.681488,29.993301
3.8700433,-95.681679,29.656591
2.961318,-95.682701,29.927181
1,-95.682953,29.69611
2.5443885,-95.683929,29.987316
.98440546,-95.684006,29.597258
1.0235426,-95.683884,29.974907
1.3497463,-95.684456,29.858946
2.884197,-95.68457,29.94084
2.9899657,-95.684616,29.817978
1,-95.684784,29.87241
2.4642856,-95.685143,29.915743
1,-95.685585,29.910589
1,-95.685822,29.917467
2.9645669,-95.686493,29.795364
1,-95.687134,29.889244
1,-95.687233,29.882677
.94474685,-95.687332,29.89328
.94785523,-95.018036,29.571894
1,-95.017807,29.543591
1,-95.017845,29.406727
1.0635209,-95.018394,29.648415
1,-95.019073,29.568535
1,-95.019302,29.473602
1.2917888,-95.021454,29.517265
1,-95.02298,29.656786
1,-95.023048,29.570992
2.9151435,-95.023415,29.937004
1,-95.023354,29.530771
1,-95.023888,29.63588
1.5,-95.024063,29.632206
1,-95.024307,29.469887
1,-95.024918,29.668421
1.9524913,-95.015755,29.578798
1,-95.016159,29.81048
1,-95.025681,29.475475
1.9931606,-95.026176,30.050129
1,-95.016953,29.508768
1,-95.029068,29.812937
1,-95.029243,29.776836
1.8492063,-95.029411,29.450684
1,-95.019684,29.511576
2.8790786,-95.020844,30.014956
.99558496,-95.02227,29.572327
1,-95.030479,29.574806
1.2738854,-95.031136,29.462677
1,-95.032532,29.664904
1,-95.022438,29.815033
1,-95.022377,29.561272
1,-95.022545,29.817974
1.9908524,-95.022408,29.628235
2.169697,-95.02269,29.846205
1,-95.02327,29.802431
1,-95.023506,29.5298
1,-95.023857,29.569149
1,-95.033226,29.50132
3,-95.033287,29.947123
1,-95.033714,29.566837
1,-95.034126,29.778614
1,-95.034622,29.665531
1,-95.025192,29.820768
1,-95.025131,29.672762
.99422115,-95.035568,29.510674
2.3133116,-95.027466,29.488615
1,-95.027504,29.669794
1,-95.02771,29.844755
1.7874682,-95.037788,29.561239
2,-95.038132,29.770004
1,-95.038361,29.798807
.9936769,-95.038803,29.798941
1.2344398,-95.038872,29.357668
1,-95.029602,29.374395
1.730346,-95.029915,29.545969
2,-95.031212,29.89287
.98997772,-95.040192,29.525396
1.0432408,-95.041519,29.567039
1.2068965,-95.041626,29.786295
1,-95.041946,29.57939
.99809885,-95.032021,29.506449
1,-95.032471,29.585398
1,-95.042076,29.569433
1,-95.042732,29.472927
.99835664,-95.042877,29.51153
3.5763888,-95.043121,29.505041
1,-95.04335,29.67997
1,-95.043633,29.533119
1.0627261,-95.043701,29.580256
2.1131535,-95.044006,29.396967
1.1812164,-95.033928,29.417631
1.9764706,-95.03421,29.873276
1,-95.034714,29.762026
1.2526315,-95.044289,29.5658
1.6258458,-95.044518,29.572613
1.481398,-95.044945,29.534245
1,-95.045609,29.465986
1,-95.046165,29.471909
.99826843,-95.0355,29.780918
2.3217418,-95.035492,29.548655
1,-95.036446,29.772484
1,-95.03688,29.469763
1,-95.03717,29.476221
1,-95.046417,29.527502
1,-95.047226,29.397739
1,-95.047386,29.532101
1,-95.048141,29.471712
1.5527638,-95.037361,29.574301
.99413431,-95.037453,29.796982
1,-95.03788,29.462841
1,-95.038483,29.781584
.9936769,-95.038483,29.798298
1,-95.04821,29.531097
1,-95.048714,29.515823
1.362069,-95.048981,29.785089
2.8248849,-95.049889,29.868717
1,-95.050217,29.821005
.99911505,-95.050255,29.521786
1,-95.039276,29.694712
1.7070231,-95.039772,29.563179
1,-95.040619,29.570349
2.8673077,-95.04081,30.082575
1,-95.050552,29.505548
1,-95.050804,29.827301
1.9700508,-95.050926,29.585287
1.9677851,-95.051605,29.534191
.99744248,-95.041245,29.564726
1,-95.04155,29.576387
1.7246737,-95.041824,29.53841
1,-95.042549,29.570969
1.0930233,-95.052811,29.822449
1,-95.053825,29.586102
1.5711472,-95.043861,29.479193
.99892414,-95.043961,29.509165
1,-95.044289,29.454851
1.8607595,-95.044868,29.777945
1,-95.0448,29.525986
1,-95.044991,29.466459
1,-95.045212,29.469328
1.4572127,-95.054214,29.455185
1.8588336,-95.054413,29.539442
1,-95.054695,29.831354
1,-95.05603,29.467949
1,-95.045853,29.399019
1,-95.04686,29.517054
1,-95.04731,29.648161
1,-95.056618,29.522572
1,-95.047523,29.823721
1.5619546,-95.048256,29.989735
.98247808,-95.048401,29.535778
1.8234575,-95.048477,29.579029
1.8234575,-95.049042,29.580919
1,-95.058533,29.519608
.99862355,-95.059036,29.65733
1,-95.059303,29.526367
1.2144213,-95.059319,29.453453
1,-95.059593,29.908834
1,-95.049789,29.508091
1,-95.049797,29.448551
1,-95.050026,29.480278
1.5919881,-95.050308,29.580667
1.9677851,-95.050949,29.534689
2,-95.050934,29.956656
1.1257143,-95.059616,29.782654
1,-95.059883,29.814911
1.8668243,-95.060074,29.474972
3,-95.060295,29.973591
1,-95.060104,29.543905
1,-95.051544,29.83098
